time,open,high,low,close,volume
1718755200000,64.0,64.0,64.0,64.0,0
1718841600000,60.0,60.0,60.0,60.0,0
1718928000000,63.0,63.0,63.0,63.0,0
1719014400000,53.0,53.0,53.0,53.0,0
1719100800000,55.0,55.0,55.0,55.0,0
1719187200000,51.0,51.0,51.0,51.0,0
1719273600000,30.0,30.0,30.0,30.0,0
1719360000000,46.0,46.0,46.0,46.0,0
1719446400000,40.0,40.0,40.0,40.0,0
1719532800000,47.0,47.0,47.0,47.0,0
1719619200000,30.0,30.0,30.0,30.0,0
1719705600000,47.0,47.0,47.0,47.0,0
1719792000000,53.0,53.0,53.0,53.0,0
1719878400000,51.0,51.0,51.0,51.0,0
1719964800000,50.0,50.0,50.0,50.0,0
1720051200000,44.0,44.0,44.0,44.0,0
1720137600000,29.0,29.0,29.0,29.0,0
1720224000000,26.0,26.0,26.0,26.0,0
1720310400000,29.0,29.0,29.0,29.0,0
1720396800000,28.0,28.0,28.0,28.0,0
1720483200000,27.0,27.0,27.0,27.0,0
1720569600000,28.0,28.0,28.0,28.0,0
1720656000000,29.0,29.0,29.0,29.0,0
1720742400000,25.0,25.0,25.0,25.0,0
1720828800000,25.0,25.0,25.0,25.0,0
1720915200000,33.0,33.0,33.0,33.0,0
1721001600000,52.0,52.0,52.0,52.0,0
1721088000000,65.0,65.0,65.0,65.0,0
1721174400000,69.0,69.0,69.0,69.0,0
1721260800000,61.0,61.0,61.0,61.0,0
1721347200000,60.0,60.0,60.0,60.0,0
1721433600000,74.0,74.0,74.0,74.0,0
1721520000000,74.0,74.0,74.0,74.0,0
1721606400000,70.0,70.0,70.0,70.0,0
1721692800000,71.0,71.0,71.0,71.0,0
1721779200000,69.0,69.0,69.0,69.0,0
1721865600000,68.0,68.0,68.0,68.0,0
1721952000000,68.0,68.0,68.0,68.0,0
1722038400000,72.0,72.0,72.0,72.0,0
1722124800000,71.0,71.0,71.0,71.0,0
1722211200000,74.0,74.0,74.0,74.0,0
1722297600000,67.0,67.0,67.0,67.0,0
1722384000000,61.0,61.0,61.0,61.0,0
1722470400000,52.0,52.0,52.0,52.0,0
1722556800000,57.0,57.0,57.0,57.0,0
1722643200000,37.0,37.0,37.0,37.0,0
1722729600000,34.0,34.0,34.0,34.0,0
1722816000000,26.0,26.0,26.0,26.0,0
1722902400000,17.0,17.0,17.0,17.0,0
1722988800000,29.0,29.0,29.0,29.0,0
1723075200000,20.0,20.0,20.0,20.0,0
1723161600000,48.0,48.0,48.0,48.0,0
1723248000000,40.0,40.0,40.0,40.0,0
1723334400000,39.0,39.0,39.0,39.0,0
1723420800000,25.0,25.0,25.0,25.0,0
1723507200000,31.0,31.0,31.0,31.0,0
1723593600000,30.0,30.0,30.0,30.0,0
1723680000000,29.0,29.0,29.0,29.0,0
1723766400000,27.0,27.0,27.0,27.0,0
1723852800000,25.0,25.0,25.0,25.0,0
1723939200000,31.0,31.0,31.0,31.0,0
1724025600000,28.0,28.0,28.0,28.0,0
1724112000000,30.0,30.0,30.0,30.0,0
1724198400000,26.0,26.0,26.0,26.0,0
1724284800000,39.0,39.0,39.0,39.0,0
1724371200000,34.0,34.0,34.0,34.0,0
1724457600000,56.0,56.0,56.0,56.0,0
1724544000000,54.0,54.0,54.0,54.0,0
1724630400000,55.0,55.0,55.0,55.0,0
1724716800000,48.0,48.0,48.0,48.0,0
1724803200000,30.0,30.0,30.0,30.0,0
1724889600000,29.0,29.0,29.0,29.0,0
1724976000000,34.0,34.0,34.0,34.0,0
1725062400000,29.0,29.0,29.0,29.0,0
1725148800000,26.0,26.0,26.0,26.0,0
1725235200000,26.0,26.0,26.0,26.0,0
1725321600000,26.0,26.0,26.0,26.0,0
1725408000000,27.0,27.0,27.0,27.0,0
1725494400000,29.0,29.0,29.0,29.0,0
1725580800000,22.0,22.0,22.0,22.0,0
1725667200000,23.0,23.0,23.0,23.0,0
1725753600000,29.0,29.0,29.0,29.0,0
1725840000000,26.0,26.0,26.0,26.0,0
1725926400000,33.0,33.0,33.0,33.0,0
1726012800000,37.0,37.0,37.0,37.0,0
1726099200000,31.0,31.0,31.0,31.0,0
1726185600000,32.0,32.0,32.0,32.0,0
1726272000000,50.0,50.0,50.0,50.0,0
1726358400000,51.0,51.0,51.0,51.0,0
1726444800000,39.0,39.0,39.0,39.0,0
1726531200000,33.0,33.0,33.0,33.0,0
1726617600000,45.0,45.0,45.0,45.0,0
1726704000000,49.0,49.0,49.0,49.0,0
1726790400000,54.0,54.0,54.0,54.0,0
1726876800000,54.0,54.0,54.0,54.0,0
1726963200000,52.0,52.0,52.0,52.0,0
1727049600000,50.0,50.0,50.0,50.0,0
1727136000000,54.0,54.0,54.0,54.0,0
1727222400000,59.0,59.0,59.0,59.0,0
1727308800000,50.0,50.0,50.0,50.0,0
1727395200000,61.0,61.0,61.0,61.0,0
1727481600000,64.0,64.0,64.0,64.0,0
1727568000000,63.0,63.0,63.0,63.0,0
1727654400000,61.0,61.0,61.0,61.0,0
1727740800000,50.0,50.0,50.0,50.0,0
1727827200000,42.0,42.0,42.0,42.0,0
1727913600000,37.0,37.0,37.0,37.0,0
1728000000000,41.0,41.0,41.0,41.0,0
1728086400000,49.0,49.0,49.0,49.0,0
1728172800000,50.0,50.0,50.0,50.0,0
1728259200000,50.0,50.0,50.0,50.0,0
1728345600000,49.0,49.0,49.0,49.0,0
1728432000000,49.0,49.0,49.0,49.0,0
1728518400000,39.0,39.0,39.0,39.0,0
1728604800000,32.0,32.0,32.0,32.0,0
1728691200000,49.0,49.0,49.0,49.0,0
1728777600000,50.0,50.0,50.0,50.0,0
1728864000000,48.0,48.0,48.0,48.0,0
1728950400000,65.0,65.0,65.0,65.0,0
1729036800000,73.0,73.0,73.0,73.0,0
1729123200000,71.0,71.0,71.0,71.0,0
1729209600000,73.0,73.0,73.0,73.0,0
1729296000000,72.0,72.0,72.0,72.0,0
1729382400000,73.0,73.0,73.0,73.0,0
1729468800000,72.0,72.0,72.0,72.0,0
1729555200000,70.0,70.0,70.0,70.0,0
1729641600000,71.0,71.0,71.0,71.0,0
1729728000000,69.0,69.0,69.0,69.0,0
1729814400000,72.0,72.0,72.0,72.0,0
1729987200000,74.0,74.0,74.0,74.0,0
1730073600000,72.0,72.0,72.0,72.0,0
1730160000000,72.0,72.0,72.0,72.0,0
1730246400000,77.0,77.0,77.0,77.0,0
1730332800000,77.0,77.0,77.0,77.0,0
1730419200000,75.0,75.0,75.0,75.0,0
1730505600000,72.0,72.0,72.0,72.0,0
1730592000000,74.0,74.0,74.0,74.0,0
1730678400000,70.0,70.0,70.0,70.0,0
1730764800000,70.0,70.0,70.0,70.0,0
1730851200000,70.0,70.0,70.0,70.0,0
1730937600000,77.0,77.0,77.0,77.0,0
1731024000000,75.0,75.0,75.0,75.0,0
1731110400000,75.0,75.0,75.0,75.0,0
1731196800000,78.0,78.0,78.0,78.0,0
1731283200000,76.0,76.0,76.0,76.0,0
1731369600000,80.0,80.0,80.0,80.0,0
1731456000000,84.0,84.0,84.0,84.0,0
1731542400000,88.0,88.0,88.0,88.0,0
1731628800000,80.0,80.0,80.0,80.0,0
1731715200000,86.0,86.0,86.0,86.0,0
1731801600000,90.0,90.0,90.0,90.0,0
1731888000000,83.0,83.0,83.0,83.0,0
1731974400000,90.0,90.0,90.0,90.0,0
1732060800000,83.0,83.0,83.0,83.0,0
1732147200000,82.0,82.0,82.0,82.0,0
1732233600000,94.0,94.0,94.0,94.0,0
1732320000000,93.0,93.0,93.0,93.0,0
1732406400000,80.0,80.0,80.0,80.0,0
1732492800000,82.0,82.0,82.0,82.0,0
1732579200000,79.0,79.0,79.0,79.0,0
1732665600000,75.0,75.0,75.0,75.0,0
1732752000000,77.0,77.0,77.0,77.0,0
1732838400000,78.0,78.0,78.0,78.0,0
1732924800000,84.0,84.0,84.0,84.0,0
1733011200000,81.0,81.0,81.0,81.0,0
1733097600000,80.0,80.0,80.0,80.0,0
1733184000000,76.0,76.0,76.0,76.0,0
1733270400000,78.0,78.0,78.0,78.0,0
1733356800000,84.0,84.0,84.0,84.0,0
1733443200000,72.0,72.0,72.0,72.0,0
1733529600000,75.0,75.0,75.0,75.0,0
1733616000000,79.0,79.0,79.0,79.0,0
1733702400000,78.0,78.0,78.0,78.0,0
1733788800000,78.0,78.0,78.0,78.0,0
1733875200000,74.0,74.0,74.0,74.0,0
1733961600000,83.0,83.0,83.0,83.0,0
1734048000000,76.0,76.0,76.0,76.0,0
1734134400000,83.0,83.0,83.0,83.0,0
1734220800000,80.0,80.0,80.0,80.0,0
1734307200000,83.0,83.0,83.0,83.0,0
1734393600000,87.0,87.0,87.0,87.0,0
1734480000000,81.0,81.0,81.0,81.0,0
1734566400000,75.0,75.0,75.0,75.0,0
1734652800000,74.0,74.0,74.0,74.0,0
1734739200000,73.0,73.0,73.0,73.0,0
1734825600000,73.0,73.0,73.0,73.0,0
1734912000000,70.0,70.0,70.0,70.0,0
1734998400000,73.0,73.0,73.0,73.0,0
1735084800000,73.0,73.0,73.0,73.0,0
1735171200000,79.0,79.0,79.0,79.0,0
1735257600000,74.0,74.0,74.0,74.0,0
1735344000000,72.0,72.0,72.0,72.0,0
1735430400000,73.0,73.0,73.0,73.0,0
1735516800000,65.0,65.0,65.0,65.0,0
1735603200000,64.0,64.0,64.0,64.0,0
1735689600000,66.0,66.0,66.0,66.0,0
1735776000000,70.0,70.0,70.0,70.0,0
1735862400000,74.0,74.0,74.0,74.0,0
1735948800000,73.0,73.0,73.0,73.0,0
1736035200000,72.0,72.0,72.0,72.0,0
1736121600000,76.0,76.0,76.0,76.0,0
1736208000000,78.0,78.0,78.0,78.0,0
1736294400000,70.0,70.0,70.0,70.0,0
1736380800000,69.0,69.0,69.0,69.0,0
1736467200000,50.0,50.0,50.0,50.0,0
1736553600000,69.0,69.0,69.0,69.0,0
1736640000000,62.0,62.0,62.0,62.0,0
1736726400000,61.0,61.0,61.0,61.0,0
1736812800000,63.0,63.0,63.0,63.0,0
1736899200000,70.0,70.0,70.0,70.0,0
1736985600000,75.0,75.0,75.0,75.0,0
1737072000000,75.0,75.0,75.0,75.0,0
1737158400000,77.0,77.0,77.0,77.0,0
1737244800000,77.0,77.0,77.0,77.0,0
1737331200000,76.0,76.0,76.0,76.0,0
1737417600000,76.0,76.0,76.0,76.0,0
1737504000000,84.0,84.0,84.0,84.0,0
1737590400000,75.0,75.0,75.0,75.0,0
1737676800000,75.0,75.0,75.0,75.0,0
1737763200000,75.0,75.0,75.0,75.0,0
1737849600000,73.0,73.0,73.0,73.0,0
1737936000000,71.0,71.0,71.0,71.0,0
1738022400000,72.0,72.0,72.0,72.0,0
1738108800000,72.0,72.0,72.0,72.0,0
1738195200000,70.0,70.0,70.0,70.0,0
1738281600000,76.0,76.0,76.0,76.0,0
1738368000000,68.0,68.0,68.0,68.0,0
1738454400000,60.0,60.0,60.0,60.0,0
1738540800000,44.0,44.0,44.0,44.0,0
1738627200000,72.0,72.0,72.0,72.0,0
1738713600000,54.0,54.0,54.0,54.0,0
1738800000000,49.0,49.0,49.0,49.0,0
1738886400000,44.0,44.0,44.0,44.0,0
1738972800000,44.0,44.0,44.0,44.0,0
1739059200000,46.0,46.0,46.0,46.0,0
1739145600000,43.0,43.0,43.0,43.0,0
1739232000000,47.0,47.0,47.0,47.0,0
1739318400000,46.0,46.0,46.0,46.0,0
1739404800000,50.0,50.0,50.0,50.0,0
1739491200000,48.0,48.0,48.0,48.0,0
1739577600000,50.0,50.0,50.0,50.0,0
1739664000000,54.0,54.0,54.0,54.0,0
1739750400000,51.0,51.0,51.0,51.0,0
1739836800000,47.0,47.0,47.0,47.0,0
1739923200000,44.0,44.0,44.0,44.0,0
1740009600000,49.0,49.0,49.0,49.0,0
1740096000000,55.0,55.0,55.0,55.0,0
1740182400000,49.0,49.0,49.0,49.0,0
1740268800000,50.0,50.0,50.0,50.0,0
1740355200000,49.0,49.0,49.0,49.0,0
1740441600000,25.0,25.0,25.0,25.0,0
1740528000000,21.0,21.0,21.0,21.0,0
1740614400000,10.0,10.0,10.0,10.0,0
1740700800000,16.0,16.0,16.0,16.0,0
1740787200000,20.0,20.0,20.0,20.0,0
1740873600000,26.0,26.0,26.0,26.0,0
1740960000000,33.0,33.0,33.0,33.0,0
1741046400000,15.0,15.0,15.0,15.0,0
1741132800000,20.0,20.0,20.0,20.0,0
1741219200000,25.0,25.0,25.0,25.0,0
1741305600000,34.0,34.0,34.0,34.0,0
1741392000000,28.0,28.0,28.0,28.0,0
1741478400000,27.0,27.0,27.0,27.0,0
1741564800000,20.0,20.0,20.0,20.0,0
1741651200000,24.0,24.0,24.0,24.0,0
1741737600000,34.0,34.0,34.0,34.0,0
1741824000000,45.0,45.0,45.0,45.0,0
1741910400000,27.0,27.0,27.0,27.0,0
1741996800000,46.0,46.0,46.0,46.0,0
1742083200000,30.0,30.0,30.0,30.0,0
1742169600000,32.0,32.0,32.0,32.0,0
1742256000000,34.0,34.0,34.0,34.0,0
1742342400000,32.0,32.0,32.0,32.0,0
1742428800000,49.0,49.0,49.0,49.0,0
1742515200000,31.0,31.0,31.0,31.0,0
1742601600000,32.0,32.0,32.0,32.0,0
1742688000000,30.0,30.0,30.0,30.0,0
1742774400000,45.0,45.0,45.0,45.0,0
1742860800000,46.0,46.0,46.0,46.0,0
1742947200000,47.0,47.0,47.0,47.0,0
1743033600000,40.0,40.0,40.0,40.0,0
1743120000000,44.0,44.0,44.0,44.0,0
1743206400000,26.0,26.0,26.0,26.0,0
1743292800000,32.0,32.0,32.0,32.0,0
1743379200000,34.0,34.0,34.0,34.0,0
1743465600000,34.0,34.0,34.0,34.0,0
1743552000000,44.0,44.0,44.0,44.0,0
1743638400000,25.0,25.0,25.0,25.0,0
1743724800000,28.0,28.0,28.0,28.0,0
1743811200000,30.0,30.0,30.0,30.0,0
1743897600000,34.0,34.0,34.0,34.0,0
1743984000000,23.0,23.0,23.0,23.0,0
1744070400000,24.0,24.0,24.0,24.0,0
1744156800000,18.0,18.0,18.0,18.0,0
1744243200000,39.0,39.0,39.0,39.0,0
1744329600000,25.0,25.0,25.0,25.0,0
1744416000000,43.0,43.0,43.0,43.0,0
1744502400000,45.0,45.0,45.0,45.0,0
1744588800000,31.0,31.0,31.0,31.0,0
1744675200000,38.0,38.0,38.0,38.0,0
1744761600000,29.0,29.0,29.0,29.0,0
1744848000000,30.0,30.0,30.0,30.0,0
1744934400000,33.0,33.0,33.0,33.0,0
1745020800000,32.0,32.0,32.0,32.0,0
1745107200000,37.0,37.0,37.0,37.0,0
1745193600000,39.0,39.0,39.0,39.0,0
1745280000000,47.0,47.0,47.0,47.0,0
1745366400000,72.0,72.0,72.0,72.0,0
1745452800000,63.0,63.0,63.0,63.0,0
1745539200000,60.0,60.0,60.0,60.0,0
1745625600000,65.0,65.0,65.0,65.0,0
1745712000000,61.0,61.0,61.0,61.0,0
1745798400000,54.0,54.0,54.0,54.0,0
1745884800000,60.0,60.0,60.0,60.0,0
1745971200000,56.0,56.0,56.0,56.0,0
1746057600000,53.0,53.0,53.0,53.0,0
1746144000000,67.0,67.0,67.0,67.0,0
1746230400000,65.0,65.0,65.0,65.0,0
1746316800000,64.0,64.0,64.0,64.0,0
1746403200000,52.0,52.0,52.0,52.0,0
1746489600000,59.0,59.0,59.0,59.0,0
1746576000000,67.0,67.0,67.0,67.0,0
1746662400000,65.0,65.0,65.0,65.0,0
1746748800000,73.0,73.0,73.0,73.0,0
1746835200000,70.0,70.0,70.0,70.0,0
1746921600000,70.0,70.0,70.0,70.0,0
1747008000000,70.0,70.0,70.0,70.0,0
1747094400000,70.0,70.0,70.0,70.0,0
1747180800000,73.0,73.0,73.0,73.0,0
1747267200000,70.0,70.0,70.0,70.0,0
1747353600000,71.0,71.0,71.0,71.0,0
1747440000000,74.0,74.0,74.0,74.0,0
1747526400000,74.0,74.0,74.0,74.0,0
1747612800000,74.0,74.0,74.0,74.0,0
1747699200000,71.0,71.0,71.0,71.0,0
1747785600000,70.0,70.0,70.0,70.0,0
1747872000000,72.0,72.0,72.0,72.0,0
1747958400000,78.0,78.0,78.0,78.0,0
1748044800000,66.0,66.0,66.0,66.0,0
1748131200000,74.0,74.0,74.0,74.0,0
1748217600000,73.0,73.0,73.0,73.0,0
1748304000000,74.0,74.0,74.0,74.0,0
1748390400000,71.0,71.0,71.0,71.0,0
1748476800000,74.0,74.0,74.0,74.0,0
1748563200000,60.0,60.0,60.0,60.0,0
1748649600000,50.0,50.0,50.0,50.0,0
1748736000000,56.0,56.0,56.0,56.0,0
1748822400000,64.0,64.0,64.0,64.0,0
1748908800000,64.0,64.0,64.0,64.0,0
1748995200000,62.0,62.0,62.0,62.0,0
1749081600000,57.0,57.0,57.0,57.0,0
1749168000000,45.0,45.0,45.0,45.0,0
1749254400000,52.0,52.0,52.0,52.0,0
1749340800000,62.0,62.0,62.0,62.0,0
1749427200000,62.0,62.0,62.0,62.0,0
1749513600000,71.0,71.0,71.0,71.0,0
1749600000000,72.0,72.0,72.0,72.0,0
1749686400000,71.0,71.0,71.0,71.0,0
1749772800000,61.0,61.0,61.0,61.0,0
1749859200000,63.0,63.0,63.0,63.0,0
1749945600000,60.0,60.0,60.0,60.0,0
1750032000000,61.0,61.0,61.0,61.0,0
1750118400000,68.0,68.0,68.0,68.0,0
1750204800000,52.0,52.0,52.0,52.0,0
1750291200000,57.0,57.0,57.0,57.0,0
1750377600000,54.0,54.0,54.0,54.0,0
1750464000000,49.0,49.0,49.0,49.0,0
1750550400000,42.0,42.0,42.0,42.0,0
1750636800000,47.0,47.0,47.0,47.0,0
1750723200000,65.0,65.0,65.0,65.0,0
1750809600000,66.0,66.0,66.0,66.0,0
1750896000000,74.0,74.0,74.0,74.0,0
1750982400000,65.0,65.0,65.0,65.0,0
1751068800000,65.0,65.0,65.0,65.0,0
1751155200000,68.0,68.0,68.0,68.0,0
1751241600000,66.0,66.0,66.0,66.0,0
1751328000000,64.0,64.0,64.0,64.0,0
1751414400000,63.0,63.0,63.0,63.0,0
1751500800000,73.0,73.0,73.0,73.0,0
1751587200000,73.0,73.0,73.0,73.0,0
1751673600000,67.0,67.0,67.0,67.0,0
1751760000000,66.0,66.0,66.0,66.0,0
1751846400000,73.0,73.0,73.0,73.0,0
1751932800000,65.0,65.0,65.0,65.0,0
1752019200000,66.0,66.0,66.0,66.0,0
1752105600000,71.0,71.0,71.0,71.0,0
1752192000000,71.0,71.0,71.0,71.0,0
1752278400000,79.0,79.0,79.0,79.0,0
1752364800000,74.0,74.0,74.0,74.0,0
1752451200000,74.0,74.0,74.0,74.0,0
1752537600000,73.0,73.0,73.0,73.0,0
1752624000000,70.0,70.0,70.0,70.0,0
1752710400000,74.0,74.0,74.0,74.0,0
1752796800000,73.0,73.0,73.0,73.0,0
1752883200000,74.0,74.0,74.0,74.0,0
1752969600000,72.0,72.0,72.0,72.0,0
1753056000000,71.0,71.0,71.0,71.0,0
1753142400000,72.0,72.0,72.0,72.0,0
1753228800000,74.0,74.0,74.0,74.0,0
1753315200000,71.0,71.0,71.0,71.0,0
1753401600000,70.0,70.0,70.0,70.0,0
1753488000000,72.0,72.0,72.0,72.0,0
1753574400000,73.0,73.0,73.0,73.0,0
1753660800000,75.0,75.0,75.0,75.0,0
1753747200000,73.0,73.0,73.0,73.0,0
1753833600000,74.0,74.0,74.0,74.0,0
1753920000000,72.0,72.0,72.0,72.0,0
1754006400000,65.0,65.0,65.0,65.0,0
1754092800000,55.0,55.0,55.0,55.0,0
1754179200000,53.0,53.0,53.0,53.0,0
1754265600000,64.0,64.0,64.0,64.0,0
1754352000000,60.0,60.0,60.0,60.0,0
1754438400000,54.0,54.0,54.0,54.0,0
1754524800000,62.0,62.0,62.0,62.0,0
1754611200000,74.0,74.0,74.0,74.0,0
1754697600000,67.0,67.0,67.0,67.0,0
1754784000000,69.0,69.0,69.0,69.0,0
1754870400000,70.0,70.0,70.0,70.0,0
1754956800000,68.0,68.0,68.0,68.0,0
1755043200000,73.0,73.0,73.0,73.0,0
1755129600000,75.0,75.0,75.0,75.0,0
1755216000000,60.0,60.0,60.0,60.0,0
1755302400000,56.0,56.0,56.0,56.0,0
1755388800000,64.0,64.0,64.0,64.0,0
1755475200000,60.0,60.0,60.0,60.0,0
1755561600000,56.0,56.0,56.0,56.0,0
1755648000000,44.0,44.0,44.0,44.0,0
1755734400000,50.0,50.0,50.0,50.0,0
1755820800000,50.0,50.0,50.0,50.0,0
1755907200000,60.0,60.0,60.0,60.0,0
1755993600000,53.0,53.0,53.0,53.0,0
1756080000000,47.0,47.0,47.0,47.0,0
1756166400000,48.0,48.0,48.0,48.0,0
1756252800000,51.0,51.0,51.0,51.0,0
1756339200000,48.0,48.0,48.0,48.0,0
1756425600000,50.0,50.0,50.0,50.0,0
1756512000000,39.0,39.0,39.0,39.0,0
1756598400000,48.0,48.0,48.0,48.0,0
1756684800000,46.0,46.0,46.0,46.0,0
1756771200000,49.0,49.0,49.0,49.0,0
1756857600000,55.0,55.0,55.0,55.0,0
1756944000000,51.0,51.0,51.0,51.0,0
1757030400000,48.0,48.0,48.0,48.0,0
1757116800000,48.0,48.0,48.0,48.0,0
1757203200000,44.0,44.0,44.0,44.0,0
1757289600000,51.0,51.0,51.0,51.0,0
1757376000000,48.0,48.0,48.0,48.0,0
1757462400000,49.0,49.0,49.0,49.0,0
1757548800000,54.0,54.0,54.0,54.0,0
1757635200000,57.0,57.0,57.0,57.0,0
1757721600000,52.0,52.0,52.0,52.0,0
1757808000000,55.0,55.0,55.0,55.0,0
1757894400000,53.0,53.0,53.0,53.0,0
1757980800000,52.0,52.0,52.0,52.0,0
1758067200000,53.0,53.0,53.0,53.0,0
1758153600000,52.0,52.0,52.0,52.0,0
1758240000000,53.0,53.0,53.0,53.0,0
1758326400000,48.0,48.0,48.0,48.0,0
1758412800000,49.0,49.0,49.0,49.0,0
1758499200000,45.0,45.0,45.0,45.0,0
1758585600000,43.0,43.0,43.0,43.0,0
1758672000000,44.0,44.0,44.0,44.0,0
1758758400000,44.0,44.0,44.0,44.0,0
1758844800000,28.0,28.0,28.0,28.0,0
1758931200000,33.0,33.0,33.0,33.0,0
1759017600000,37.0,37.0,37.0,37.0,0
1759104000000,50.0,50.0,50.0,50.0,0
1759190400000,50.0,50.0,50.0,50.0,0
1759276800000,49.0,49.0,49.0,49.0,0
1759363200000,64.0,64.0,64.0,64.0,0
1759449600000,63.0,63.0,63.0,63.0,0
1759536000000,71.0,71.0,71.0,71.0,0
1759622400000,74.0,74.0,74.0,74.0,0
1759708800000,71.0,71.0,71.0,71.0,0
1759795200000,70.0,70.0,70.0,70.0,0
1759881600000,60.0,60.0,60.0,60.0,0
1759968000000,70.0,70.0,70.0,70.0,0
1760054400000,64.0,64.0,64.0,64.0,0
1760140800000,27.0,27.0,27.0,27.0,0
1760227200000,24.0,24.0,24.0,24.0,0
1760313600000,38.0,38.0,38.0,38.0,0
1760400000000,38.0,38.0,38.0,38.0,0
1760486400000,34.0,34.0,34.0,34.0,0
1760572800000,28.0,28.0,28.0,28.0,0
1760659200000,22.0,22.0,22.0,22.0,0
1760745600000,23.0,23.0,23.0,23.0,0
1760832000000,29.0,29.0,29.0,29.0,0
1760918400000,29.0,29.0,29.0,29.0,0
1761004800000,34.0,34.0,34.0,34.0,0
1761091200000,25.0,25.0,25.0,25.0,0
1761177600000,27.0,27.0,27.0,27.0,0
1761264000000,30.0,30.0,30.0,30.0,0
1761350400000,37.0,37.0,37.0,37.0,0
1761436800000,40.0,40.0,40.0,40.0,0
1761523200000,51.0,51.0,51.0,51.0,0
1761609600000,50.0,50.0,50.0,50.0,0
1761696000000,51.0,51.0,51.0,51.0,0
1761782400000,34.0,34.0,34.0,34.0,0
1761868800000,29.0,29.0,29.0,29.0,0
1761955200000,33.0,33.0,33.0,33.0,0
1762041600000,37.0,37.0,37.0,37.0,0
1762128000000,42.0,42.0,42.0,42.0,0
1762214400000,21.0,21.0,21.0,21.0,0
1762300800000,23.0,23.0,23.0,23.0,0
1762387200000,27.0,27.0,27.0,27.0,0
1762473600000,24.0,24.0,24.0,24.0,0
1762560000000,20.0,20.0,20.0,20.0,0
